Date,Open,High,Low,Close,Adj Close,Volume
2007-07-31,67.669998,67.669998,66.449997,66.589996,34.811588,1795500
2007-08-01,65.820000,66.070000,64.260002,65.139999,34.404896,2357300
2007-08-02,65.800003,66.389999,65.410004,66.150002,34.938354,1069900
2007-08-03,66.250000,66.250000,64.449997,64.750000,34.198906,1773000
2007-08-07,65.559998,66.260002,65.019997,65.199997,34.436573,1361300
2007-08-08,65.650002,66.610001,65.599998,66.419998,35.080948,1374400
2007-08-09,65.489998,65.489998,64.050003,64.099998,33.855591,3519800
2007-08-10,64.190002,64.750000,63.250000,64.570000,34.103840,2162500
2007-08-13,65.559998,66.199997,61.950001,62.230000,32.867928,3357600
2007-08-14,62.650002,62.650002,59.029999,61.270000,32.360886,8769900
2007-08-15,60.750000,61.799999,60.259998,61.250000,32.350327,4803300
2007-08-16,60.500000,64.190002,59.900002,64.019997,33.813335,4965800
2007-08-17,65.500000,66.620003,64.519997,66.290001,35.012287,4728900
2007-08-20,66.349998,66.669998,64.550003,64.779999,34.214760,2436300
2007-08-21,64.660004,66.000000,64.470001,65.870003,34.790466,1612100
2007-08-22,66.300003,66.650002,65.570000,66.010002,34.864399,1353600
2007-08-23,66.500000,66.790001,65.830002,66.699997,35.228828,1505000
2007-08-24,66.790001,67.010002,66.349998,66.769997,35.265812,977600
2007-08-27,66.550003,67.230003,66.500000,67.169998,35.477081,948500
2007-08-28,66.900002,67.150002,64.510002,65.650002,34.674267,1711400
2007-08-29,65.300003,65.650002,64.110001,65.400002,34.542217,2376100
2007-08-30,64.989998,65.000000,64.120003,64.529999,34.082710,1700500
2007-08-31,65.000000,65.209999,64.330002,64.949997,34.304539,1848600
2007-09-04,65.250000,65.370003,64.860001,65.169998,34.420734,966800
2007-09-05,64.849998,65.300003,64.160004,64.339996,33.982361,1790700
2007-09-06,64.570000,64.599998,63.369999,63.509998,33.543972,1558800
2007-09-07,63.000000,63.549999,62.520000,62.880001,33.211231,1540000
2007-09-10,62.910000,63.040001,62.060001,62.340000,32.926014,1743100
2007-09-11,62.349998,63.419998,62.349998,62.720001,33.126736,1097300
2007-09-12,62.869999,63.110001,62.020000,62.220001,32.862648,1597400
2007-09-13,62.439999,62.720001,62.230000,62.250000,32.878494,1700800
2007-09-14,62.180000,62.380001,61.630001,61.900002,32.693630,2338800
2007-09-17,62.000000,62.790001,61.919998,62.450001,32.984104,1312900
2007-09-18,62.349998,63.500000,62.299999,63.500000,33.538704,2365200
2007-09-19,63.889999,63.950001,63.160000,63.500000,33.538704,1949500
2007-09-20,63.650002,63.650002,62.110001,62.209999,32.857361,1234000
2007-09-21,63.000000,63.150002,62.549999,62.680000,33.105587,3059200
2007-09-24,62.750000,62.919998,62.220001,62.230000,32.867928,1635600
2007-09-25,62.230000,62.849998,62.150002,62.650002,33.089756,1377400
2007-09-26,62.930000,64.900002,62.509998,64.480003,34.056301,2087500
2007-09-27,64.959999,65.449997,64.790001,65.110001,34.389053,1303100
2007-09-28,65.110001,65.169998,64.410004,65.000000,34.330952,1129400
2007-10-01,65.169998,66.440002,65.070000,66.230003,34.980595,1330000
2007-10-02,66.230003,66.820000,65.580002,65.870003,34.790466,1774300
2007-10-03,65.660004,66.449997,65.099998,65.150002,34.410183,1607100
2007-10-04,65.580002,65.699997,64.480003,65.190002,34.431297,1791100
2007-10-05,65.599998,65.879997,65.019997,65.129997,34.399605,1791100
2007-10-09,65.489998,65.489998,64.000000,64.239998,33.929539,1179600
2007-10-10,64.279999,64.389999,63.799999,64.160004,33.887291,942200
2007-10-11,64.389999,64.400002,63.750000,63.900002,33.749954,1110200
2007-10-12,64.180000,64.180000,63.580002,63.770000,33.681309,779700
2007-10-15,63.959999,63.959999,63.000000,63.169998,33.364395,1015400
2007-10-16,63.150002,63.150002,61.830002,62.090000,32.793987,1816200
2007-10-17,62.509998,62.720001,61.650002,61.889999,32.688339,2035100
2007-10-18,61.700001,62.450001,61.500000,62.180000,32.841511,1294200
2007-10-19,61.910000,61.910000,60.720001,60.730000,32.075661,2245100
2007-10-22,60.709999,61.419998,60.299999,61.419998,32.440102,1643900
2007-10-23,61.610001,61.799999,61.150002,61.259998,32.355595,3412000
2007-10-24,61.270000,61.279999,60.389999,60.619999,32.017570,2471100
2007-10-25,60.970001,61.119999,60.000000,60.209999,31.801033,3583900
2007-10-26,60.750000,60.750000,60.080002,60.490002,31.948912,3067800
2007-10-29,60.959999,61.750000,60.669998,61.650002,32.561592,1748500
2007-10-30,61.650002,62.310001,61.340000,62.090000,32.793987,2241800
2007-10-31,62.000000,63.000000,61.799999,63.000000,33.654022,3687100
2007-11-01,62.500000,62.599998,61.700001,61.790001,33.007660,2404900
2007-11-02,61.990002,62.130001,60.700001,61.279999,32.735214,1910600
2007-11-05,60.740002,61.200001,60.500000,60.980000,32.574963,1656100
2007-11-06,61.349998,61.869999,61.060001,61.869999,33.050377,1446500
2007-11-07,61.750000,61.860001,59.799999,59.799999,31.944609,2615800
2007-11-08,60.009998,60.230000,58.250000,59.459999,31.763000,2565700
2007-11-09,59.439999,59.439999,56.439999,56.520000,30.192472,6170400
2007-11-12,57.000000,58.450001,56.810001,57.480000,30.705286,2881600
2007-11-13,58.160000,58.450001,57.599998,58.029999,30.999098,2216200
2007-11-14,58.900002,58.970001,57.209999,57.529999,30.732008,1763800
2007-11-15,57.299999,58.029999,56.750000,57.119999,30.512989,1759000
2007-11-16,57.750000,57.950001,56.599998,56.660000,30.267254,2777300
2007-11-19,56.869999,57.470001,56.650002,57.180000,30.545040,1641700
2007-11-20,57.250000,57.500000,55.439999,56.590000,30.229864,2073200
2007-11-21,55.950001,56.119999,54.730000,55.040001,29.401863,4546100
2007-11-22,55.250000,56.599998,54.700001,56.599998,30.235197,1371800
2007-11-23,56.799999,57.160000,55.290001,55.849998,29.834560,2665700
2007-11-26,56.250000,56.380001,55.119999,55.400002,29.594175,1735700
2007-11-27,55.990002,58.200001,55.400002,57.950001,30.956364,4107500
2007-11-28,58.790001,61.130001,58.509998,60.750000,32.452095,4298000
2007-11-29,60.900002,61.980000,60.450001,61.639999,32.927532,2654400
2007-11-30,61.849998,63.439999,61.849998,63.439999,33.889069,3253500
2007-12-03,62.849998,63.000000,61.169998,61.599998,32.906166,2363700
2007-12-04,61.250000,61.369999,59.360001,59.959999,32.030087,2092000
2007-12-05,60.299999,60.740002,59.630001,60.290001,32.206375,1472000
2007-12-06,60.500000,60.500000,59.099998,59.580002,31.827099,1082000
2007-12-07,60.230000,60.430000,59.230000,59.740002,31.912573,1265900
2007-12-10,60.169998,60.400002,59.880001,60.009998,32.056793,1160900
2007-12-11,60.150002,61.389999,59.549999,59.660000,31.869829,2028300
2007-12-12,60.250000,60.970001,59.709999,60.230000,32.174313,1540200
2007-12-13,59.700001,59.980000,59.099998,59.730000,31.907225,1351600
2007-12-14,59.349998,59.349998,57.500000,58.110001,31.041842,2346500
2007-12-17,58.250000,58.360001,56.349998,56.369999,30.112331,1906500
2007-12-18,57.150002,57.570000,55.660000,55.959999,29.893324,2265400
2007-12-19,56.049999,57.209999,55.810001,56.070000,29.952082,1479400
2007-12-20,56.369999,56.570000,55.000000,55.360001,29.572819,1503900
2007-12-21,54.910000,56.029999,54.910000,55.689999,29.749092,2593900
2007-12-24,55.720001,56.500000,55.549999,56.299999,30.074936,738300
2007-12-27,55.730000,56.400002,55.549999,55.860001,29.839899,563800
2007-12-28,56.040001,56.750000,55.910000,56.740002,30.309994,587600
2007-12-31,56.849998,56.849998,55.950001,56.330002,30.090969,866500
2008-01-02,56.549999,56.650002,55.360001,55.599998,29.701015,814400
2008-01-03,55.500000,56.389999,55.099998,56.040001,29.936056,1017200
2008-01-04,55.630001,55.750000,55.049999,55.270000,29.524731,1134700
2008-01-07,55.360001,56.360001,55.000000,56.150002,29.994810,1751700
2008-01-08,56.520000,56.840000,55.430000,55.549999,29.674311,1405800
2008-01-09,55.549999,56.580002,55.000000,56.500000,30.181797,1677900
2008-01-10,56.400002,57.860001,55.610001,57.400002,30.662548,2001600
2008-01-11,57.099998,57.590000,56.529999,56.970001,30.432869,1711500
2008-01-14,57.410000,57.650002,56.529999,57.509998,30.721319,1727500
2008-01-15,56.990002,57.020000,55.740002,55.790001,29.802517,1919900
2008-01-16,55.650002,56.360001,54.799999,55.049999,29.407211,3074300
2008-01-17,55.430000,55.650002,54.450001,54.650002,29.193523,2110400
2008-01-18,55.200001,55.250000,53.349998,54.009998,28.851650,2593200
2008-01-21,52.500000,52.740002,51.349998,51.400002,27.457413,1815500
2008-01-22,51.500000,53.980000,51.470001,53.639999,28.653996,2984400
2008-01-23,52.889999,56.000000,52.509998,55.849998,29.834560,3892600
2008-01-24,56.680000,56.860001,56.000000,56.290001,30.069611,3158400
2008-01-25,56.700001,56.700001,54.860001,55.400002,29.594175,2254800
2008-01-28,55.259998,56.799999,55.080002,56.750000,30.315332,1747400
2008-01-29,57.099998,57.980000,57.099998,57.750000,30.849524,2545700
2008-01-30,57.099998,57.290001,56.250000,56.610001,30.611599,2261000
2008-01-31,56.000000,57.080002,55.750000,56.750000,30.687292,3077900
2008-02-01,56.750000,58.070000,56.570000,58.070000,31.401091,2567800
2008-02-04,58.200001,58.779999,57.750000,58.150002,31.444345,1626300
2008-02-05,57.799999,58.150002,56.419998,56.700001,30.660271,1465700
2008-02-06,56.700001,56.990002,55.660000,56.150002,30.362844,1368900
2008-02-07,55.990002,57.000000,55.810001,56.450001,30.525087,1328200
2008-02-08,56.290001,56.790001,55.610001,56.000000,30.281742,1066500
2008-02-11,55.980000,55.980000,55.290001,55.450001,29.984331,1423700
2008-02-12,55.590000,55.919998,54.639999,54.799999,29.632847,2696600
2008-02-13,55.169998,55.330002,53.689999,54.720001,29.589590,2083700
2008-02-14,54.900002,54.900002,54.040001,54.049999,29.227287,2646900
2008-02-15,54.000000,54.009998,52.910000,53.830002,29.108330,3517200
2008-02-19,53.660000,53.950001,52.980000,53.799999,29.092110,3109200
2008-02-20,53.000000,54.240002,53.000000,54.099998,29.254326,2223100
2008-02-21,54.419998,54.419998,53.610001,53.669998,29.021797,1776600
2008-02-22,53.900002,54.349998,53.110001,54.320000,29.373287,1670600
2008-02-25,54.310001,54.700001,53.650002,54.419998,29.427364,1580300
2008-02-26,54.299999,55.080002,54.099998,54.830002,29.649078,1646000
2008-02-27,54.459999,54.950001,53.900002,54.000000,29.200243,1751600
2008-02-28,53.650002,53.650002,52.330002,52.349998,28.308023,3223600
2008-02-29,51.980000,51.990002,49.490002,49.700001,26.875048,4497800
2008-03-03,50.049999,50.099998,47.790001,48.360001,26.150452,3178600
2008-03-04,47.299999,47.630001,45.959999,46.889999,25.355549,6042800
2008-03-05,47.250000,47.250000,44.910000,45.020000,24.344355,5121900
2008-03-06,45.000000,45.000000,41.570000,41.970001,22.695082,6663400
2008-03-07,41.500000,43.349998,41.000000,43.099998,23.306128,8667300
2008-03-10,43.750000,43.750000,41.919998,42.099998,22.765381,3169500
2008-03-11,43.490002,43.910000,41.020000,41.910000,22.662634,7187900
2008-03-12,42.400002,42.400002,41.500000,41.790001,22.597750,3789600
2008-03-13,41.040001,42.000000,40.410000,41.900002,22.657234,3371600
2008-03-14,42.000000,42.000000,39.980000,40.169998,21.721741,4708300
2008-03-17,38.209999,39.980000,38.000000,39.150002,21.170176,4397100
2008-03-18,39.990002,41.889999,39.310001,41.889999,22.651829,4583200
2008-03-19,42.099998,43.790001,42.020000,42.099998,22.765381,4861000
2008-03-20,43.250000,44.939999,43.250000,44.509998,24.068571,7935800
2008-03-24,45.500000,47.099998,45.070000,46.759998,25.285254,4572100
2008-03-25,47.000000,47.490002,46.389999,46.930000,25.377184,3775300
2008-03-26,46.500000,46.549999,44.540001,45.000000,24.333544,3736300
2008-03-27,45.470001,46.400002,45.259998,45.930000,24.836435,2623600
2008-03-28,46.119999,46.360001,44.509998,44.520000,24.073988,2277900
2008-03-31,44.950001,46.000000,44.290001,45.950001,24.847246,2131500
2008-04-01,46.740002,47.750000,46.709999,47.299999,25.577253,2712700
2008-04-02,47.840000,48.000000,46.529999,46.639999,25.220358,2488300
2008-04-03,46.500000,47.860001,46.209999,47.500000,25.685406,2907600
2008-04-04,47.500000,47.849998,46.630001,46.740002,25.274439,1735300
2008-04-07,47.380001,47.869999,46.959999,47.049999,25.442081,2109300
2008-04-08,46.889999,46.900002,46.360001,46.700001,25.252798,1436100
2008-04-09,46.840000,46.840000,45.750000,46.160000,24.960806,1522700
2008-04-10,46.500000,47.119999,45.630001,47.119999,25.479914,2876200
2008-04-11,46.700001,47.110001,46.380001,46.610001,25.204147,2576100
2008-04-14,46.500000,46.849998,45.840000,46.070000,24.912142,1801800
2008-04-15,46.119999,46.240002,45.639999,45.810001,24.771549,1092800
2008-04-16,46.160000,46.470001,45.639999,46.150002,24.955404,1568700
2008-04-17,46.139999,46.669998,45.849998,46.509998,25.150068,2064800
2008-04-18,47.299999,48.099998,47.200001,48.009998,25.961187,2657100
2008-04-21,48.259998,49.250000,48.029999,48.520000,26.236973,2195600
2008-04-22,48.549999,48.900002,48.040001,48.599998,26.280231,1764300
2008-04-23,48.730000,48.970001,47.950001,48.070000,25.993631,1550200
2008-04-24,48.259998,49.660000,47.849998,49.450001,26.739864,1586000
2008-04-25,49.660000,49.939999,48.799999,49.660000,26.853426,2025100
2008-04-28,49.709999,50.740002,49.630001,50.250000,27.172449,2576300
2008-04-29,50.299999,50.770000,49.980000,50.480000,27.296824,1384500
2008-04-30,50.009998,50.279999,49.840000,50.099998,27.472303,2109100
2008-05-01,50.189999,50.740002,49.900002,50.720001,27.812281,2868500
2008-05-02,51.450001,52.310001,51.360001,52.049999,28.541584,3195100
2008-05-05,52.160000,52.200001,51.009998,51.020000,27.976780,2084100
2008-05-06,50.720001,51.209999,50.290001,51.119999,28.031620,1737400
2008-05-07,51.349998,51.349998,50.340000,50.450001,27.664219,1656500
2008-05-08,50.639999,50.650002,49.230000,49.689999,27.247478,2311200
2008-05-09,49.150002,49.840000,49.000000,49.000000,26.869122,2494000
2008-05-12,49.330002,49.639999,48.759998,49.119999,26.934919,1356400
2008-05-13,49.250000,49.500000,49.049999,49.299999,27.033613,1890400
2008-05-14,49.590000,49.950001,49.549999,49.700001,27.252966,1223300
2008-05-15,49.779999,50.240002,49.709999,50.000000,27.417473,1731900
2008-05-16,50.250000,50.250000,49.380001,49.970001,27.401009,1238800
2008-05-20,49.700001,49.750000,48.830002,48.970001,26.852674,2116000
2008-05-21,48.900002,49.180000,48.020000,48.209999,26.435919,2387800
2008-05-22,48.369999,49.470001,48.209999,49.209999,26.984268,1720900
2008-05-23,48.849998,49.369999,48.470001,48.520000,26.605915,1518500
2008-05-26,48.779999,49.099998,48.549999,49.000000,26.869122,669000
2008-05-27,49.490002,49.939999,47.740002,47.759998,26.189165,3396200
2008-05-28,47.900002,48.200001,47.259998,47.669998,26.139807,2064600
2008-05-29,47.400002,48.730000,47.400002,48.700001,26.704609,2359900
2008-05-30,49.000000,49.380001,48.529999,48.770000,26.742990,1837500
2008-06-02,48.750000,48.930000,48.020000,48.500000,26.594944,1228400
2008-06-03,48.549999,48.599998,47.799999,47.900002,26.265924,1803500
2008-06-04,47.799999,48.450001,47.540001,48.299999,26.485262,1782700
2008-06-05,48.630001,48.910000,48.020000,48.450001,26.567526,2336700
2008-06-06,48.450001,48.540001,47.520000,47.660000,26.134329,1940200
2008-06-09,47.930000,48.419998,47.529999,47.849998,26.238508,2218100
2008-06-10,47.700001,47.700001,46.650002,46.650002,25.580498,3167800
2008-06-11,46.950001,46.980000,45.610001,45.860001,25.147299,2167800
2008-06-12,46.150002,46.360001,44.410000,44.500000,24.401541,2667800
2008-06-13,45.000000,45.139999,44.509998,44.900002,24.620878,2442100
2008-06-16,45.000000,45.959999,44.599998,45.330002,24.856680,2599600
2008-06-17,46.040001,46.330002,45.439999,45.490002,24.944412,2456200
2008-06-18,45.580002,45.700001,44.750000,45.450001,24.922487,2978000
2008-06-19,45.450001,45.490002,44.439999,44.709999,24.516703,1524800
2008-06-20,44.380001,44.549999,43.779999,43.889999,24.067051,4258000
2008-06-23,44.009998,44.189999,42.709999,42.900002,23.524187,2830600
2008-06-24,43.000000,43.250000,42.049999,42.310001,23.200663,2659800
2008-06-25,42.590000,44.110001,42.380001,43.700001,23.962872,1910000
2008-06-26,43.410000,43.490002,42.419998,42.570000,23.343224,1852800
2008-06-27,42.790001,42.980000,42.250000,42.830002,23.485804,1263700
2008-06-30,42.570000,42.849998,41.880001,42.500000,23.304838,2295900
2008-07-02,42.939999,42.950001,41.259998,41.419998,22.712620,2234500
2008-07-03,41.790001,42.990002,41.250000,42.990002,23.573540,1735800
2008-07-04,43.110001,43.860001,42.820000,43.320000,23.754496,779800
2008-07-07,43.299999,43.700001,42.169998,42.529999,23.321295,3158400
2008-07-08,42.750000,43.950001,42.549999,43.950001,24.099951,2156100
2008-07-09,44.270000,44.750000,43.060001,43.160000,23.666759,2121200
2008-07-10,43.349998,43.860001,42.720001,42.959999,23.557081,2007600
2008-07-11,42.450001,43.130001,41.410000,41.849998,22.948414,2815200
2008-07-14,42.639999,42.759998,39.939999,40.090000,21.983326,2764200
2008-07-15,39.880001,40.669998,37.599998,39.270000,21.533678,4956600
2008-07-16,40.000000,41.950001,39.200001,41.930000,22.992283,4123800
2008-07-17,43.430000,45.270000,42.820000,44.980000,24.664743,4992700
2008-07-18,45.279999,46.340000,45.110001,45.959999,25.202133,3667800
2008-07-21,46.480000,47.160000,45.230000,45.740002,25.081503,3283500
2008-07-22,45.000000,47.299999,44.740002,47.299999,25.936916,3359300
2008-07-23,47.500000,50.000000,46.849998,49.820000,27.318764,6048700
2008-07-24,49.299999,50.000000,47.110001,47.299999,25.936916,4383600
2008-07-25,47.799999,47.950001,46.410000,47.700001,26.156267,2374300
2008-07-28,47.500000,47.970001,46.639999,46.910000,25.723070,2467500
2008-07-29,47.000000,48.720001,46.730000,48.549999,26.622356,4272500
2008-07-30,48.200001,48.599998,47.630001,48.200001,26.817087,2582000
2008-07-31,47.299999,48.730000,47.130001,47.939999,26.672426,3047300
2008-08-01,48.110001,48.639999,47.090000,47.439999,26.394245,1850700
2008-08-05,47.790001,49.939999,47.540001,49.610001,27.601574,3217700
2008-08-06,49.250000,49.730000,48.470001,49.220001,27.384588,1987000
2008-08-07,48.500000,49.389999,47.830002,47.959999,26.683556,2559100
2008-08-08,48.000000,49.279999,47.619999,49.040001,27.284443,2005100
2008-08-11,48.720001,49.689999,48.389999,48.830002,27.167597,1871300
2008-08-12,48.799999,49.200001,47.790001,48.150002,26.789265,1710100
2008-08-13,47.700001,47.700001,46.400002,46.730000,25.999226,2508200
2008-08-14,46.450001,47.380001,46.099998,47.340000,26.338608,1713200
2008-08-15,47.470001,47.480000,46.700001,47.209999,26.266279,1323000
2008-08-18,47.590000,47.619999,46.189999,46.279999,25.748848,1148800
2008-08-19,46.099998,46.169998,44.570000,44.660000,24.847540,2030700
2008-08-20,44.900002,45.500000,44.119999,44.790001,24.919859,2187900
2008-08-21,44.119999,44.639999,43.750000,44.330002,24.663944,1969300
2008-08-22,44.980000,44.990002,44.040001,44.939999,25.003319,1211100
2008-08-25,44.750000,44.980000,44.009998,44.060001,24.513716,1469300
2008-08-26,43.000000,43.970001,42.299999,43.939999,24.446953,3624600
2008-08-27,44.200001,46.000000,44.000000,45.560001,25.348265,3000600
2008-08-28,46.250000,46.869999,45.529999,46.150002,25.676533,3691900
2008-08-29,45.889999,46.560001,45.840000,46.529999,25.887949,2353000
2008-09-02,47.040001,47.740002,46.090000,46.090000,25.643150,1851600
2008-09-03,46.570000,47.599998,46.009998,47.349998,26.344173,2379000
2008-09-04,47.290001,48.220001,47.040001,48.040001,26.728081,2907300
2008-09-05,47.509998,48.009998,47.000000,47.590000,26.477715,2304700
2008-09-08,49.099998,50.200001,48.500000,48.500000,26.984003,3716900
2008-09-09,48.799999,49.680000,47.750000,47.820000,26.605665,2661700
2008-09-10,48.099998,49.270000,47.919998,48.560001,27.017378,2653000
2008-09-11,47.860001,49.110001,47.619999,49.060001,27.295561,2593100
2008-09-12,48.080002,49.209999,48.080002,49.119999,27.328955,2131100
2008-09-15,47.470001,49.180000,47.139999,48.340000,26.894978,3787300
2008-09-16,47.500000,48.500000,46.759998,47.410000,26.377556,4560800
2008-09-17,47.369999,47.779999,45.000000,45.099998,25.092329,5066100
2008-09-18,45.750000,49.349998,43.009998,49.349998,27.456903,15280900
2008-09-19,50.500000,51.740002,49.419998,49.900002,27.762926,9242300
2008-09-22,49.750000,50.000000,47.410000,47.529999,26.444321,2533600
2008-09-23,47.160000,48.500000,47.139999,47.700001,26.538906,3344000
2008-09-24,48.470001,48.490002,47.599998,47.860001,26.627926,2157000
2008-09-25,47.500000,48.480000,47.400002,48.139999,26.783707,1655600
2008-09-26,47.509998,47.830002,46.110001,46.299999,25.759979,1678700
2008-09-29,46.299999,46.439999,42.000000,42.000000,23.367596,3048200
2008-09-30,44.529999,45.970001,43.200001,45.950001,25.565250,2981400
2008-10-01,45.500000,46.180000,44.799999,45.680000,25.415035,2884500
2008-10-02,45.750000,46.000000,43.660000,43.660000,24.291162,1744500
2008-10-03,44.660000,44.689999,42.500000,42.500000,23.645765,4050000
2008-10-06,41.900002,42.000000,39.150002,40.209999,22.371687,3782300
2008-10-07,41.000000,41.000000,39.000000,39.000000,21.698471,1986900
2008-10-08,38.700001,41.299999,38.000000,39.040001,21.720728,5470400
2008-10-09,40.950001,41.000000,37.250000,37.250000,20.724825,3660800
2008-10-10,35.900002,39.500000,35.650002,37.400002,20.808281,5399600
2008-10-14,45.060001,45.880001,40.000000,42.080002,23.412096,3628900
